method,bootstrap_idx,channel,credit,tier
Markov (order=2),79,Paid Search,0.1608608998728967,light
Markov (order=2),79,Email,0.1536343057330014,light
Markov (order=2),79,Referral,0.0992980456660391,light
Markov (order=2),79,Direct,0.1542723101843564,light
Markov (order=2),80,Display,0.1227165602580338,light
Markov (order=2),80,Social,0.1279238668481464,light
Markov (order=2),80,Organic Search,0.1688636743022117,light
Markov (order=2),80,Paid Search,0.1802834512217787,light
Markov (order=2),80,Email,0.1600966735405176,light
Markov (order=2),80,Referral,0.0928408122021746,light
Markov (order=2),80,Direct,0.147274961627137,light
Markov (order=2),81,Display,0.1298412465459612,light
Markov (order=2),81,Social,0.1377686105640324,light
Markov (order=2),81,Organic Search,0.1622764996218081,light
Markov (order=2),81,Paid Search,0.159386419579265,light
Markov (order=2),81,Email,0.1738649533978949,light
Markov (order=2),81,Referral,0.103318891710006,light
Markov (order=2),81,Direct,0.1335433785810321,light
Markov (order=2),82,Display,0.117702841635848,light
Markov (order=2),82,Social,0.1257731200965925,light
Markov (order=2),82,Organic Search,0.1719101621362886,light
Markov (order=2),82,Paid Search,0.1717495984396716,light
Markov (order=2),82,Email,0.1614302214525709,light
Markov (order=2),82,Referral,0.1071726552601696,light
Markov (order=2),82,Direct,0.1442614009788586,light
Markov (order=2),83,Display,0.1248762821687085,light
Markov (order=2),83,Social,0.1413900199477059,light
Markov (order=2),83,Organic Search,0.1646961615070561,light
Markov (order=2),83,Paid Search,0.1598915768503337,light
Markov (order=2),83,Email,0.1713172970225162,light
Markov (order=2),83,Referral,0.1039542584694608,light
Markov (order=2),83,Direct,0.1338744040342184,light
Markov (order=2),84,Display,0.1285053542217232,light
Markov (order=2),84,Social,0.143464878039651,light
Markov (order=2),84,Organic Search,0.1597217613460309,light
Markov (order=2),84,Paid Search,0.1661723680631076,light
Markov (order=2),84,Email,0.1445267607540612,light
Markov (order=2),84,Referral,0.1055370233447585,light
Markov (order=2),84,Direct,0.1520718542306673,light
Markov (order=2),85,Display,0.1072052071597036,light
Markov (order=2),85,Social,0.1315738919106296,light
Markov (order=2),85,Organic Search,0.1726909094839724,light
Markov (order=2),85,Paid Search,0.1856271236610002,light
Markov (order=2),85,Email,0.1453173331743999,light
Markov (order=2),85,Referral,0.1110656412445668,light
Markov (order=2),85,Direct,0.1465198933657272,light
Markov (order=2),86,Display,0.1228595146346399,light
Markov (order=2),86,Social,0.1351233294943283,light
Markov (order=2),86,Organic Search,0.1747842078424485,light
Markov (order=2),86,Paid Search,0.1600034008142631,light
Markov (order=2),86,Email,0.163585677418134,light
Markov (order=2),86,Referral,0.1045197197228565,light
Markov (order=2),86,Direct,0.1391241500733294,light
Markov (order=2),87,Display,0.120659928998821,light
Markov (order=2),87,Social,0.1309115819590861,light
Markov (order=2),87,Organic Search,0.1707686536061333,light
Markov (order=2),87,Paid Search,0.1756790280299804,light
Markov (order=2),87,Email,0.1411875440262184,light
Markov (order=2),87,Referral,0.1035490430125868,light
Markov (order=2),87,Direct,0.1572442203671737,light
Markov (order=2),88,Display,0.1280353859514479,light
Markov (order=2),88,Social,0.13333515755782,light
Markov (order=2),88,Organic Search,0.1661608173766162,light
Markov (order=2),88,Paid Search,0.1656372738715462,light
Markov (order=2),88,Email,0.1603506777534856,light
Markov (order=2),88,Referral,0.0939084949295175,light
Markov (order=2),88,Direct,0.1525721925595664,light
Markov (order=2),89,Display,0.1164144278223723,light
Markov (order=2),89,Social,0.1257606931063239,light
Markov (order=2),89,Organic Search,0.1737029258266111,light
Markov (order=2),89,Paid Search,0.1730652723874018,light
Markov (order=2),89,Email,0.1379320478748731,light
Markov (order=2),89,Referral,0.1098121794167136,light
Markov (order=2),89,Direct,0.1633124535657039,light
Markov (order=2),90,Display,0.1120220075491301,light
Markov (order=2),90,Social,0.1284054152993489,light
Markov (order=2),90,Organic Search,0.1749563862886545,light
Markov (order=2),90,Paid Search,0.1787029642681683,light
Markov (order=2),90,Email,0.1537786823319699,light
Markov (order=2),90,Referral,0.1064187437373989,light
Markov (order=2),90,Direct,0.1457158005253291,light
Markov (order=2),91,Display,0.1220710976128946,light
Markov (order=2),91,Social,0.1299801454275138,light
Markov (order=2),91,Organic Search,0.1703920570845916,light
Markov (order=2),91,Paid Search,0.1720670859432028,light
Markov (order=2),91,Email,0.1576833982376817,light
Markov (order=2),91,Referral,0.0970374095072139,light
Markov (order=2),91,Direct,0.1507688061869013,light
Markov (order=2),92,Display,0.1221547871323776,light
Markov (order=2),92,Social,0.1319827494501794,light
Markov (order=2),92,Organic Search,0.1694831497580538,light
Markov (order=2),92,Paid Search,0.1693859847933157,light
Markov (order=2),92,Email,0.1532340715537061,light
Markov (order=2),92,Referral,0.1072453461967549,light
Markov (order=2),92,Direct,0.1465139111156123,light
Markov (order=2),93,Display,0.1162783946535037,light
Markov (order=2),93,Social,0.1295581866492648,light
Markov (order=2),93,Organic Search,0.170049643104907,light
Markov (order=2),93,Paid Search,0.173761644204975,light
Markov (order=2),93,Email,0.1557747881482447,light
Markov (order=2),93,Referral,0.1049447849606079,light
Markov (order=2),93,Direct,0.1496325582784966,light
Markov (order=2),94,Display,0.1140554120721582,light
Markov (order=2),94,Social,0.1351372829758135,light
Markov (order=2),94,Organic Search,0.1681590538003946,light
Markov (order=2),94,Paid Search,0.1695236588028578,light
Markov (order=2),94,Email,0.1790990024265397,light
Markov (order=2),94,Referral,0.1014018726847763,light
Markov (order=2),94,Direct,0.1326237172374597,light
Markov (order=2),95,Display,0.1135169261864998,light
Markov (order=2),95,Social,0.1331085605734652,light
Markov (order=2),95,Organic Search,0.1741188491704126,light
Markov (order=2),95,Paid Search,0.1645597439482001,light
Markov (order=2),95,Email,0.1543741646695789,light
Markov (order=2),95,Referral,0.0991913044131455,light
Markov (order=2),95,Direct,0.1611304510386975,light
Markov (order=2),96,Display,0.1131656014773818,light
Markov (order=2),96,Social,0.1390694869699248,light
Markov (order=2),96,Organic Search,0.1756520383132578,light
Markov (order=2),96,Paid Search,0.1688541588208191,light
Markov (order=2),96,Email,0.1585310561289386,light
Markov (order=2),96,Referral,0.0997204460524641,light
Markov (order=2),96,Direct,0.1450072122372137,light
Markov (order=2),97,Display,0.1207443149490538,light
Markov (order=2),97,Social,0.129876635985538,light
Markov (order=2),97,Organic Search,0.1632148061725765,light
Markov (order=2),97,Paid Search,0.1760551430239891,light
Markov (order=2),97,Email,0.1509306838798993,light
Markov (order=2),97,Referral,0.1022844119439835,light
Markov (order=2),97,Direct,0.1568940040449596,light
Markov (order=2),98,Display,0.1131290461707203,light
Markov (order=2),98,Social,0.131834474801359,light
Markov (order=2),98,Organic Search,0.164547293345395,light
Markov (order=2),98,Paid Search,0.1903405384679247,light
Markov (order=2),98,Email,0.1586455707789422,light
Markov (order=2),98,Referral,0.0876280653991993,light
Markov (order=2),98,Direct,0.1538750110364592,light
Markov (order=2),99,Display,0.1126805896140252,light
Markov (order=2),99,Social,0.1322448026422315,light
Markov (order=2),99,Organic Search,0.1678977640806112,light
Markov (order=2),99,Paid Search,0.1688555607244461,light
Markov (order=2),99,Email,0.1603591897161723,light
Markov (order=2),99,Referral,0.10933376098465,light
Markov (order=2),99,Direct,0.1486283322378633,light
Shapley (model-based),0,Display,0.097895414034207,light
Shapley (model-based),0,Social,0.0,light
Shapley (model-based),0,Organic Search,0.009392429333814,light
Shapley (model-based),0,Paid Search,0.5668838557612482,light
Shapley (model-based),0,Email,0.1632722035644126,light
Shapley (model-based),0,Referral,0.1116519126268037,light
Shapley (model-based),0,Direct,0.0509041846795143,light
Shapley (model-based),1,Display,0.1769051975979176,light
Shapley (model-based),1,Social,0.0,light
Shapley (model-based),1,Organic Search,0.1030589420176215,light
Shapley (model-based),1,Paid Search,0.3658351778003997,light
Shapley (model-based),1,Email,0.2582433524607274,light
Shapley (model-based),1,Referral,0.048399000127842,light
Shapley (model-based),1,Direct,0.0475583299954915,light
Shapley (model-based),2,Display,0.037226259403854,light
Shapley (model-based),2,Social,0.0,light
Shapley (model-based),2,Organic Search,0.1048479199431281,light
Shapley (model-based),2,Paid Search,0.3188885617662256,light
Shapley (model-based),2,Email,0.3515938702757185,light
Shapley (model-based),2,Referral,0.065404461736088,light
Shapley (model-based),2,Direct,0.1220389268749855,light
Shapley (model-based),3,Display,0.0001723986824058,light
Shapley (model-based),3,Social,0.0,light
Shapley (model-based),3,Organic Search,0.2644462841966216,light
Shapley (model-based),3,Paid Search,0.3336268114900269,light
Shapley (model-based),3,Email,0.2405933142084404,light
Shapley (model-based),3,Referral,0.0,light
Shapley (model-based),3,Direct,0.1611611914225053,light
Shapley (model-based),4,Display,0.0,light
Shapley (model-based),4,Social,0.0,light
Shapley (model-based),4,Organic Search,0.1840433505900423,light
Shapley (model-based),4,Paid Search,0.2565267190012852,light
Shapley (model-based),4,Email,0.3897530767280527,light
Shapley (model-based),4,Referral,0.0354407619511775,light
Shapley (model-based),4,Direct,0.134236091729442,light
Shapley (model-based),5,Display,0.0,light
Shapley (model-based),5,Social,0.0,light
Shapley (model-based),5,Organic Search,0.4462593297698673,light
Shapley (model-based),5,Paid Search,0.3064017344096684,light
Shapley (model-based),5,Email,0.0865491245243202,light
Shapley (model-based),5,Referral,0.1491373614800363,light
Shapley (model-based),5,Direct,0.0116524498161075,light
Shapley (model-based),6,Display,0.0618723406519782,light
Shapley (model-based),6,Social,0.0,light
Shapley (model-based),6,Organic Search,0.0845600205937125,light
Shapley (model-based),6,Paid Search,0.2164753327170797,light
Shapley (model-based),6,Email,0.3727265174140181,light
Shapley (model-based),6,Referral,0.2643657886232114,light
Shapley (model-based),6,Direct,0.0,light
Shapley (model-based),7,Display,0.0602534112533636,light
Shapley (model-based),7,Social,0.0498815999031995,light
Shapley (model-based),7,Organic Search,0.0691488592797166,light
Shapley (model-based),7,Paid Search,0.2950405710527916,light
Shapley (model-based),7,Email,0.4344372673400311,light
Shapley (model-based),7,Referral,0.0912382911708973,light
Shapley (model-based),7,Direct,0.0,light
Shapley (model-based),8,Display,0.0642230692579681,light
Shapley (model-based),8,Social,0.0,light
Shapley (model-based),8,Organic Search,0.0138970551765066,light
Shapley (model-based),8,Paid Search,0.4289253054090956,light
Shapley (model-based),8,Email,0.091026746591633,light
Shapley (model-based),8,Referral,0.2478290208119146,light
Shapley (model-based),8,Direct,0.154098802752882,light
Shapley (model-based),9,Display,0.0067371434177381,light
Shapley (model-based),9,Social,0.0979204989395087,light
Shapley (model-based),9,Organic Search,0.2018368324361844,light
Shapley (model-based),9,Paid Search,0.121593232791524,light
Shapley (model-based),9,Email,0.2162812798099104,light
Shapley (model-based),9,Referral,0.1189745244401666,light
Shapley (model-based),9,Direct,0.2366564881649674,light
Shapley (model-based),10,Display,0.0196736912908653,light
Shapley (model-based),10,Social,0.0,light
Shapley (model-based),10,Organic Search,0.3052236267827843,light
Shapley (model-based),10,Paid Search,0.1655198289199241,light
Shapley (model-based),10,Email,0.2488448180871673,light
Shapley (model-based),10,Referral,0.0,light
Shapley (model-based),10,Direct,0.2607380349192589,light
Shapley (model-based),11,Display,0.0,light
Shapley (model-based),11,Social,0.0,light
Shapley (model-based),11,Organic Search,0.0,light
Shapley (model-based),11,Paid Search,0.7675622147796605,light
Shapley (model-based),11,Email,0.1811364316820251,light
Shapley (model-based),11,Referral,0.0513013535383143,light
Shapley (model-based),11,Direct,0.0,light
Shapley (model-based),12,Display,0.0155650399179618,light
Shapley (model-based),12,Social,0.0,light
Shapley (model-based),12,Organic Search,0.1914891398950462,light
Shapley (model-based),12,Paid Search,0.2380749120276024,light
Shapley (model-based),12,Email,0.2633107992085552,light
Shapley (model-based),12,Referral,0.0918055923247115,light
Shapley (model-based),12,Direct,0.1997545166261226,light
Shapley (model-based),13,Display,0.0,light
Shapley (model-based),13,Social,0.0,light
Shapley (model-based),13,Organic Search,0.3311176831391696,light
Shapley (model-based),13,Paid Search,0.2607399310788548,light
Shapley (model-based),13,Email,0.2705323197119068,light
Shapley (model-based),13,Referral,0.0,light
Shapley (model-based),13,Direct,0.1376100660700687,light
Shapley (model-based),14,Display,0.0,light
Shapley (model-based),14,Social,0.0,light
Shapley (model-based),14,Organic Search,0.0876234010396761,light
Shapley (model-based),14,Paid Search,0.426446331990489,light
Shapley (model-based),14,Email,0.269171311527851,light
Shapley (model-based),14,Referral,0.036071933147222,light
Shapley (model-based),14,Direct,0.1806870222947617,light
Shapley (model-based),15,Display,0.0165838438757945,light
Shapley (model-based),15,Social,0.0825468565324178,light
Shapley (model-based),15,Organic Search,0.0049988406320601,light
Shapley (model-based),15,Paid Search,0.3329727192902179,light
Shapley (model-based),15,Email,0.2223379816362061,light
Shapley (model-based),15,Referral,0.0869043596930309,light
Shapley (model-based),15,Direct,0.2536553983402725,light
Shapley (model-based),16,Display,0.0689147646872217,light
Shapley (model-based),16,Social,0.0,light
Shapley (model-based),16,Organic Search,0.2171031928862894,light
Shapley (model-based),16,Paid Search,0.2383556986297306,light
Shapley (model-based),16,Email,0.1297334055041147,light
Shapley (model-based),16,Referral,0.0850922312102891,light
Shapley (model-based),16,Direct,0.2608007070823543,light
Shapley (model-based),17,Display,0.2245966009878545,light
Shapley (model-based),17,Social,0.0,light
Shapley (model-based),17,Organic Search,0.1041399424238737,light
Shapley (model-based),17,Paid Search,0.2740075421772803,light
Shapley (model-based),17,Email,0.1799078727860401,light
Shapley (model-based),17,Referral,0.0,light
Shapley (model-based),17,Direct,0.2173480416249513,light
Shapley (model-based),18,Display,0.0,light
Shapley (model-based),18,Social,0.0,light
Shapley (model-based),18,Organic Search,0.0016870041492641,light
Shapley (model-based),18,Paid Search,0.4991407534771369,light
Shapley (model-based),18,Email,0.3989620615979309,light
Shapley (model-based),18,Referral,0.1002101807756681,light
Shapley (model-based),18,Direct,0.0,light
Shapley (model-based),19,Display,0.0,light
Shapley (model-based),19,Social,0.0,light
Shapley (model-based),19,Organic Search,0.2695099079117003,light
Shapley (model-based),19,Paid Search,0.1987338272187417,light
Shapley (model-based),19,Email,0.3683833665939186,light
Shapley (model-based),19,Referral,0.0,light
Shapley (model-based),19,Direct,0.1633728982756394,light
Shapley (model-based),20,Display,0.070160173326728,light
Shapley (model-based),20,Social,0.0,light
Shapley (model-based),20,Organic Search,0.0163074131205621,light
Shapley (model-based),20,Paid Search,0.3910942775699074,light
Shapley (model-based),20,Email,0.3314799810623657,light
Shapley (model-based),20,Referral,0.1360816189157272,light
Shapley (model-based),20,Direct,0.0548765360047094,light
Shapley (model-based),21,Display,0.0642775895906037,light
Shapley (model-based),21,Social,0.0,light
Shapley (model-based),21,Organic Search,0.4079826544009709,light
Shapley (model-based),21,Paid Search,0.2052914602848757,light
Shapley (model-based),21,Email,0.1612348277232964,light
Shapley (model-based),21,Referral,0.0815374396214905,light
Shapley (model-based),21,Direct,0.0796760283787625,light
Shapley (model-based),22,Display,0.0436616248442489,light
Shapley (model-based),22,Social,0.0,light
Shapley (model-based),22,Organic Search,0.1386661952383023,light
Shapley (model-based),22,Paid Search,0.5635637733258568,light
Shapley (model-based),22,Email,0.2116414561802822,light
Shapley (model-based),22,Referral,0.0,light
Shapley (model-based),22,Direct,0.0424669504113096,light
Shapley (model-based),23,Display,0.1321987318394404,light
Shapley (model-based),23,Social,0.0,light
Shapley (model-based),23,Organic Search,0.3399368382024222,light
Shapley (model-based),23,Paid Search,0.2721707803308843,light
Shapley (model-based),23,Email,0.2094816139219922,light
Shapley (model-based),23,Referral,0.0125588074108185,light
Shapley (model-based),23,Direct,0.0336532282944422,light
Shapley (model-based),24,Display,0.0,light
Shapley (model-based),24,Social,0.0,light
Shapley (model-based),24,Organic Search,0.3774200066991196,light
Shapley (model-based),24,Paid Search,0.2794992439762855,light
Shapley (model-based),24,Email,0.1637345424509808,light
Shapley (model-based),24,Referral,0.0447064303462484,light
Shapley (model-based),24,Direct,0.1346397765273655,light
Shapley (model-based),25,Display,0.0,light
Shapley (model-based),25,Social,0.0,light
Shapley (model-based),25,Organic Search,0.0,light
Shapley (model-based),25,Paid Search,0.4727585842349648,light
Shapley (model-based),25,Email,0.21076845495189,light
Shapley (model-based),25,Referral,0.1580400125474661,light
Shapley (model-based),25,Direct,0.158432948265679,light
Shapley (model-based),26,Display,0.1765391596531713,light
Shapley (model-based),26,Social,0.0,light
Shapley (model-based),26,Organic Search,0.4220650720034548,light
Shapley (model-based),26,Paid Search,0.1477912676598832,light
Shapley (model-based),26,Email,0.2127833547898744,light
Shapley (model-based),26,Referral,0.0,light
Shapley (model-based),26,Direct,0.0408211458936162,light
Shapley (model-based),27,Display,0.0,light
Shapley (model-based),27,Social,0.0,light
Shapley (model-based),27,Organic Search,0.0,light
Shapley (model-based),27,Paid Search,0.4237195100818854,light
Shapley (model-based),27,Email,0.2885045658207342,light
Shapley (model-based),27,Referral,0.2877759240973802,light
Shapley (model-based),27,Direct,0.0,light
Shapley (model-based),28,Display,0.0314197135814053,light
Shapley (model-based),28,Social,0.0192833266717603,light
Shapley (model-based),28,Organic Search,0.1072203788820463,light
Shapley (model-based),28,Paid Search,0.2074223296842484,light
Shapley (model-based),28,Email,0.2064073002803046,light
Shapley (model-based),28,Referral,0.0730088232197344,light
Shapley (model-based),28,Direct,0.3552381276805005,light
Shapley (model-based),29,Display,0.0,light
Shapley (model-based),29,Social,0.1034023010387388,light
Shapley (model-based),29,Organic Search,0.1364931842747101,light
Shapley (model-based),29,Paid Search,0.3784091122960376,light
Shapley (model-based),29,Email,0.1156127250577705,light
Shapley (model-based),29,Referral,0.1461673371060944,light
Shapley (model-based),29,Direct,0.1199153402266484,light
Shapley (model-based),30,Display,0.0804038737895311,light
Shapley (model-based),30,Social,0.0,light
Shapley (model-based),30,Organic Search,0.0,light
Shapley (model-based),30,Paid Search,0.3717147211843642,light
Shapley (model-based),30,Email,0.3753247840948354,light
Shapley (model-based),30,Referral,0.0456215371386862,light
Shapley (model-based),30,Direct,0.1269350837925829,light
Shapley (model-based),31,Display,0.0071102844542375,light
Shapley (model-based),31,Social,0.0,light
Shapley (model-based),31,Organic Search,0.166279993931036,light
Shapley (model-based),31,Paid Search,0.2280831441959034,light
Shapley (model-based),31,Email,0.3759401024953421,light
Shapley (model-based),31,Referral,0.057030828633365,light
Shapley (model-based),31,Direct,0.1655556462901158,light
Shapley (model-based),32,Display,0.0,light
Shapley (model-based),32,Social,0.0375610150196924,light
Shapley (model-based),32,Organic Search,0.149481367800091,light
Shapley (model-based),32,Paid Search,0.3192226534011431,light
Shapley (model-based),32,Email,0.2819083678385845,light
Shapley (model-based),32,Referral,0.0490015169454959,light
Shapley (model-based),32,Direct,0.1628250789949929,light
Shapley (model-based),33,Display,0.0424516585027019,light
Shapley (model-based),33,Social,0.0,light
Shapley (model-based),33,Organic Search,0.1839748175695783,light
Shapley (model-based),33,Paid Search,0.3314784080488981,light
Shapley (model-based),33,Email,0.2243032702864079,light
Shapley (model-based),33,Referral,0.084092629245277,light
Shapley (model-based),33,Direct,0.1336992163471366,light
Shapley (model-based),34,Display,0.048768699767001,light
Shapley (model-based),34,Social,0.0,light
Shapley (model-based),34,Organic Search,0.038198201214745,light
Shapley (model-based),34,Paid Search,0.2824546542215898,light
Shapley (model-based),34,Email,0.1649269271205076,light
Shapley (model-based),34,Referral,0.2957716970171596,light
Shapley (model-based),34,Direct,0.1698798206589967,light
Shapley (model-based),35,Display,0.0,light
Shapley (model-based),35,Social,0.0,light
Shapley (model-based),35,Organic Search,0.260205484608733,light
Shapley (model-based),35,Paid Search,0.22494871715882,light
Shapley (model-based),35,Email,0.0891265205574244,light
Shapley (model-based),35,Referral,0.218708813212482,light
Shapley (model-based),35,Direct,0.2070104644625405,light
Shapley (model-based),36,Display,0.0052289304716486,light
Shapley (model-based),36,Social,0.0146452723121653,light
Shapley (model-based),36,Organic Search,0.1127489906207544,light
Shapley (model-based),36,Paid Search,0.4182748833508208,light
Shapley (model-based),36,Email,0.3073356741321646,light
Shapley (model-based),36,Referral,0.0340006340192325,light
Shapley (model-based),36,Direct,0.1077656150932133,light
Shapley (model-based),37,Display,0.0,light
Shapley (model-based),37,Social,0.1356972562069644,light
Shapley (model-based),37,Organic Search,0.406601439987683,light
Shapley (model-based),37,Paid Search,0.1210077551009373,light
Shapley (model-based),37,Email,0.1909125670514803,light
Shapley (model-based),37,Referral,0.1183470396352582,light
Shapley (model-based),37,Direct,0.0274339420176766,light
Shapley (model-based),38,Display,0.0,light
Shapley (model-based),38,Social,0.0,light
Shapley (model-based),38,Organic Search,0.1152809329108627,light
Shapley (model-based),38,Paid Search,0.3861487707675579,light
Shapley (model-based),38,Email,0.2272145815907297,light
Shapley (model-based),38,Referral,0.2435308959989471,light
Shapley (model-based),38,Direct,0.0278248187319026,light
Shapley (model-based),39,Display,0.0896424849137055,light
Shapley (model-based),39,Social,0.0,light
Shapley (model-based),39,Organic Search,0.2800470754556557,light
Shapley (model-based),39,Paid Search,0.2879614146663001,light
Shapley (model-based),39,Email,0.2407730999550625,light
Shapley (model-based),39,Referral,0.0,light
Shapley (model-based),39,Direct,0.1015759250092758,light
Shapley (model-based),40,Display,0.0610220838443391,light
Shapley (model-based),40,Social,0.0,light
Shapley (model-based),40,Organic Search,0.2314477011056644,light
Shapley (model-based),40,Paid Search,0.2859626575629406,light
Shapley (model-based),40,Email,0.3203176727057155,light
Shapley (model-based),40,Referral,0.062288586785503,light
Shapley (model-based),40,Direct,0.0389612979958371,light
Shapley (model-based),41,Display,0.0,light
Shapley (model-based),41,Social,0.0,light
Shapley (model-based),41,Organic Search,0.1867200178511118,light
Shapley (model-based),41,Paid Search,0.2713505074204229,light
Shapley (model-based),41,Email,0.2333844958744433,light
Shapley (model-based),41,Referral,0.0389976922298723,light
Shapley (model-based),41,Direct,0.2695472866241497,light
Shapley (model-based),42,Display,0.109511374263107,light
Shapley (model-based),42,Social,0.0,light
Shapley (model-based),42,Organic Search,0.1236741341783032,light
Shapley (model-based),42,Paid Search,0.0910998770984752,light
Shapley (model-based),42,Email,0.2611833458126326,light
Shapley (model-based),42,Referral,0.1098860022091566,light
Shapley (model-based),42,Direct,0.3046452664383252,light
Shapley (model-based),43,Display,0.0604806201010865,light
Shapley (model-based),43,Social,0.0892967979350832,light
Shapley (model-based),43,Organic Search,0.0,light
Shapley (model-based),43,Paid Search,0.1926679872163773,light
Shapley (model-based),43,Email,0.3669086328437329,light
Shapley (model-based),43,Referral,0.0939354445979921,light
Shapley (model-based),43,Direct,0.1967105173057278,light
Shapley (model-based),44,Display,0.2894276963213013,light
Shapley (model-based),44,Social,0.0390598150604568,light
Shapley (model-based),44,Organic Search,0.0511080674388347,light
Shapley (model-based),44,Paid Search,0.2097063418284903,light
Shapley (model-based),44,Email,0.2383506456699712,light
Shapley (model-based),44,Referral,0.1627906828995487,light
Shapley (model-based),44,Direct,0.0095567507813967,light
Shapley (model-based),45,Display,0.0,light
Shapley (model-based),45,Social,0.0,light
Shapley (model-based),45,Organic Search,0.0893513565705853,light
Shapley (model-based),45,Paid Search,0.3001558395819814,light
Shapley (model-based),45,Email,0.3545002476330307,light
Shapley (model-based),45,Referral,0.0689513870963759,light
Shapley (model-based),45,Direct,0.1870411691180264,light
Shapley (model-based),46,Display,0.0,light
Shapley (model-based),46,Social,0.0657205885487546,light
Shapley (model-based),46,Organic Search,0.169940393405018,light
Shapley (model-based),46,Paid Search,0.3461697112174559,light
Shapley (model-based),46,Email,0.3813205721720212,light
Shapley (model-based),46,Referral,0.0,light
Shapley (model-based),46,Direct,0.0368487346567501,light
Shapley (model-based),47,Display,0.0105748874959713,light
Shapley (model-based),47,Social,0.0,light
Shapley (model-based),47,Organic Search,0.3033291810936795,light
Shapley (model-based),47,Paid Search,0.2542502305262453,light
Shapley (model-based),47,Email,0.2140932723934127,light
Shapley (model-based),47,Referral,0.1276172303371048,light
Shapley (model-based),47,Direct,0.0901351981535863,light
Shapley (model-based),48,Display,0.0,light
Shapley (model-based),48,Social,0.0,light
Shapley (model-based),48,Organic Search,0.1633586058090131,light
Shapley (model-based),48,Paid Search,0.4226256093143447,light
Shapley (model-based),48,Email,0.155564986827296,light
Shapley (model-based),48,Referral,0.0582483474561304,light
Shapley (model-based),48,Direct,0.2002024505932156,light
Shapley (model-based),49,Display,0.0,light
Shapley (model-based),49,Social,0.0,light
Shapley (model-based),49,Organic Search,0.133340083608336,light
Shapley (model-based),49,Paid Search,0.385668669579395,light
Shapley (model-based),49,Email,0.0,light
Shapley (model-based),49,Referral,0.283895008669146,light
Shapley (model-based),49,Direct,0.1970962381431228,light
Shapley (model-based),50,Display,0.0,light
Shapley (model-based),50,Social,0.0,light
Shapley (model-based),50,Organic Search,0.2515441083889236,light
Shapley (model-based),50,Paid Search,0.3290459211659554,light
Shapley (model-based),50,Email,0.1627038627908279,light
Shapley (model-based),50,Referral,0.0666823718208379,light
Shapley (model-based),50,Direct,0.190023735833455,light
Shapley (model-based),51,Display,0.0,light
Shapley (model-based),51,Social,0.0,light
Shapley (model-based),51,Organic Search,0.2015909520523823,light
Shapley (model-based),51,Paid Search,0.3921392972260471,light
Shapley (model-based),51,Email,0.1701791625886382,light
Shapley (model-based),51,Referral,0.1659507553761242,light
Shapley (model-based),51,Direct,0.0701398327568082,light
Shapley (model-based),52,Display,0.0,light
Shapley (model-based),52,Social,0.0,light
Shapley (model-based),52,Organic Search,0.0565819423329971,light
Shapley (model-based),52,Paid Search,0.352681251901736,light
Shapley (model-based),52,Email,0.5576073505656145,light
Shapley (model-based),52,Referral,0.0123525903580535,light
Shapley (model-based),52,Direct,0.0207768648415988,light
Shapley (model-based),53,Display,0.0045386684408778,light
Shapley (model-based),53,Social,0.0,light
Shapley (model-based),53,Organic Search,0.2828170746833278,light
Shapley (model-based),53,Paid Search,0.3181794860238643,light
Shapley (model-based),53,Email,0.3485829257125047,light
Shapley (model-based),53,Referral,0.0458818451394252,light
Shapley (model-based),53,Direct,0.0,light
Shapley (model-based),54,Display,0.0280146569373724,light
Shapley (model-based),54,Social,0.0,light
Shapley (model-based),54,Organic Search,0.2065689874490192,light
Shapley (model-based),54,Paid Search,0.1502304974241742,light
Shapley (model-based),54,Email,0.2733076363775127,light
Shapley (model-based),54,Referral,0.2496449178571995,light
Shapley (model-based),54,Direct,0.0922333039547216,light
Shapley (model-based),55,Display,0.2216000798198066,light
Shapley (model-based),55,Social,0.0,light
Shapley (model-based),55,Organic Search,0.1276088706865017,light
Shapley (model-based),55,Paid Search,0.3161052670487707,light
Shapley (model-based),55,Email,0.1663695664789278,light
Shapley (model-based),55,Referral,0.0,light
Shapley (model-based),55,Direct,0.1683162159659929,light
Shapley (model-based),56,Display,0.0,light
Shapley (model-based),56,Social,0.0,light
Shapley (model-based),56,Organic Search,0.1317757411853769,light
Shapley (model-based),56,Paid Search,0.3522565398371295,light
Shapley (model-based),56,Email,0.2200942560323045,light
Shapley (model-based),56,Referral,0.295873462945189,light
Shapley (model-based),56,Direct,0.0,light
Shapley (model-based),57,Display,0.0164917269863099,light
Shapley (model-based),57,Social,0.0,light
Shapley (model-based),57,Organic Search,0.0,light
Shapley (model-based),57,Paid Search,0.4439160378800946,light
Shapley (model-based),57,Email,0.234414964775337,light
Shapley (model-based),57,Referral,0.2138537129838612,light
Shapley (model-based),57,Direct,0.0913235573743971,light
Shapley (model-based),58,Display,0.0792396025269093,light
Shapley (model-based),58,Social,0.0,light
Shapley (model-based),58,Organic Search,0.0389805172728426,light
Shapley (model-based),58,Paid Search,0.2301337850387693,light
Shapley (model-based),58,Email,0.2246221153268114,light
Shapley (model-based),58,Referral,0.2036752130504695,light
Shapley (model-based),58,Direct,0.2233487667841975,light
Shapley (model-based),59,Display,0.0,light
Shapley (model-based),59,Social,0.0,light
Shapley (model-based),59,Organic Search,0.1187124558749925,light
